"Package","LinkedPackage"
"RcmdrPlugin.DoE","FrF2 (>= 1.1-1)"
"RcmdrPlugin.DoE","DoE.wrapper (>= 0.8)"
"RcmdrPlugin.DoE","Rcmdr (>= 1.4-6)"
"RcmdrPlugin.doex","Rcmdr (>= 1.5-4)"
"RcmdrPlugin.doex","multcomp"
"RcmdrPlugin.epack","Rcmdr (>= 1.3-9)"
"RcmdrPlugin.epack","TeachingDemos"
"RcmdrPlugin.epack","tseries"
"RcmdrPlugin.epack","abind"
"RcmdrPlugin.epack","MASS"
"RcmdrPlugin.epack","xts"
"RcmdrPlugin.epack","forecast"
"RcmdrPlugin.Export","Rcmdr (>= 1.3-12)"
"RcmdrPlugin.Export","xtable"
"RcmdrPlugin.Export","Hmisc"
"RcmdrPlugin.FactoMineR","R (>= 2.5.0)"
"RcmdrPlugin.FactoMineR","FactoMineR"
"RcmdrPlugin.FactoMineR","Rcmdr"
"RcmdrPlugin.FactoMineR","tcltk"
"RcmdrPlugin.HH","R (>= 2.5.1)"
"RcmdrPlugin.HH","Rcmdr (>= 1.4-6)"
"RcmdrPlugin.HH","HH (>= 2.1-28)"
"RcmdrPlugin.HH","car (>=
2.0-2)"
"RcmdrPlugin.HH","multcomp (>= 0.991-7)"
"RcmdrPlugin.HH","leaps"
"RcmdrPlugin.HH","lattice"
"RcmdrPlugin.HH","grid"
"RcmdrPlugin.HH","grDevices"
"RcmdrPlugin.IPSUR","Rcmdr (>= 1.4-0)"
"RcmdrPlugin.MAc","R (>= 2.10.1)"
"RcmdrPlugin.MAc","Rcmdr"
"RcmdrPlugin.MAc","MAc"
"RcmdrPlugin.MAd","R (>= 2.10.1)"
"RcmdrPlugin.MAd","Rcmdr"
"RcmdrPlugin.MAd","MAd"
"RcmdrPlugin.orloca","Rcmdr (>= 1.3)"
"RcmdrPlugin.orloca","tcltk"
"RcmdrPlugin.orloca","orloca (>= 3.1)"
"RcmdrPlugin.orloca","orloca.es (>= 3.0)"
"RcmdrPlugin.PT","Rcmdr (>= 1.3-0)"
"RcmdrPlugin.PT","rgl"
"RcmdrPlugin.PT","tkrplot"
"RcmdrPlugin.PT","poistweedie"
"RcmdrPlugin.PT","gWidgets"
"RcmdrPlugin.PT","tcltk"
"RcmdrPlugin.qcc","Rcmdr (>= 1.3-0)"
"RcmdrPlugin.qcc","tcltk"
"RcmdrPlugin.qcc","qcc"
"RcmdrPlugin.qual","Rcmdr (>= 1.3-9)"
"RcmdrPlugin.qual","qcc"
"RcmdrPlugin.SensoMineR","R (>= 2.5.0)"
"RcmdrPlugin.SensoMineR","SensoMineR"
"RcmdrPlugin.SensoMineR","FactoMineR"
"RcmdrPlugin.SensoMineR","Rcmdr"
"RcmdrPlugin.SensoMineR","tcltk"
"RcmdrPlugin.SLC","Rcmdr (>= 1.3)"
"RcmdrPlugin.SLC","tcltk"
"RcmdrPlugin.SLC","SLC"
"RcmdrPlugin.sos","Rcmdr (>= 1.5-4)"
"RcmdrPlugin.sos","sos (>= 1.2-3)"
"RcmdrPlugin.sos","tcltk2"
"RcmdrPlugin.steepness","Rcmdr (>= 1.3)"
"RcmdrPlugin.steepness","tcltk"
"RcmdrPlugin.steepness","steepness"
"RcmdrPlugin.survival","Rcmdr (>= 1.4-0)"
"RcmdrPlugin.survival","tcltk"
"RcmdrPlugin.survival","survival"
"RcmdrPlugin.survival","date"
"RcmdrPlugin.SurvivalT","Rcmdr (>= 1.3)"
"RcmdrPlugin.SurvivalT","survival"
"RcmdrPlugin.TeachingDemos","Rcmdr (>= 1.4-0)"
"RcmdrPlugin.TeachingDemos","tcltk"
"RcmdrPlugin.TeachingDemos","TeachingDemos"
"RcmdrPlugin.TextMining","R (>= 2.11.1)"
"RcmdrPlugin.TextMining","tcltk"
"RcmdrPlugin.TextMining","tm (>= 0.5-3)"
"RcmdrPlugin.TextMining","XML (>= 3.1-0)"
"RcmdrPlugin.TextMining","Snowball
(>= 0.0-7)"
"RcmdrPlugin.TextMining","Rgraphviz (>= 1.26.0)"
"RcmdrPlugin.TextMining","proxy (>= 0.4-6)"
"RcmdrPlugin.TextMining","Rcmdr (>=
1.5-6)"
"RColorBrewer","R (>= 2.0.0)"
"rcom","R (>= 2.9.0)"
"rcom","rscproxy"
"rcom","utils"
"rconifers","R (>= 2.5.0)"
"rconifers","utils"
"Rcplex","R (>= 2.6.0)"
"Rcplex","slam"
"Rcpp","R (>= 2.11.0)"
"Rcpp","methods"
"RcppArmadillo","R (>= 2.10.0)"
"RcppArmadillo","Rcpp (>= 0.8.5)"
"RcppExamples","R (>= 2.11.0)"
"RcppExamples","Rcpp (>= 0.8.4)"
"RCurl","R (>= 2.7.0)"
"RCurl","methods"
"RCurl","bitops"
"rda","R (>= 1.8.1)"
"RDieHarder","R (>= 2.5.0)"
"ReacTran","R (>= 2.01)"
"ReacTran","rootSolve"
"ReacTran","deSolve"
"ReacTran","shape"
"ReadImages","R (>= 1.6)"
"realized","R (>= 1.8.0)"
"recommenderlab","R (>= 2.8.0)"
"recommenderlab","methods"
"recommenderlab","Matrix"
"recommenderlab","registry"
"recommenderlab","arules (>= 1.0-1)"
"recommenderlab","cluster"
"recommenderlab","proxy"
"RecordLinkage","R (>= 2.8.0)"
"RecordLinkage","e1071"
"RecordLinkage","rpart"
"RecordLinkage","ada"
"RecordLinkage","ipred"
"RecordLinkage","stats"
"RecordLinkage","evd"
"REEMtree","nlme"
"REEMtree","rpart"
"REEMtree","methods"
"ref","R (>= 1.5.1)"
"refund","R (>= 2.9.0)"
"refund","mgcv"
"refund","fda"
"refund","pls"
"registry","R (>= 2.6.0)"
"regtest","R (>= 2.5.1)"
"relaimpo","R(>= 2.2.1)"
"relaimpo","MASS"
"relaimpo","boot"
"relaimpo","survey"
"relaimpo","methods"
"relaimpo","mitools"
"relations","R (>= 2.7.0)"
"relations","sets (>= 1.0-4)"
"relax","R (>= 2.6.0)"
"relax","tcltk"
"relaxo","lars"
"Reliability","R (>= 2.4.0)"
"relimp","R (>= 2.0.0)"
"relsurv","survival"
"relsurv","splines"
"relsurv","date"
"remix","plyr"
"remix","ascii (>= 0.6-1)"
"rEMM","R (>= 2.7.0)"
"rEMM","methods"
"rEMM","stats"
"rEMM","proxy"
"rEMM","cluster"
"rEMM","MASS"
"rEMM","clusterGeneration"
"Renext","R (>= 2.8.0)"
"repolr","gee"
"reporttools","xtable"
"REQS","gtools"
"ResearchMethods","tcltk"
"ResearchMethods","irr"
"ResearchMethods","gplots"
"ResearchMethods","ellipse"
"reshape","R (>= 2.6.1)"
"reshape","plyr"
"RExcelInstaller","R (>= 2.8.1)"
"RExcelInstaller","rcom (>= 2.1-3)"
"RFA","R (>= 1.8.0)"
"RFA","tcltk"
"RFinanceYJ","XML"
"RFLPtools","R(>= 2.10.0)"
"RFLPtools","stats"
"RFLPtools","utils"
"RFLPtools","graphics"
"RFLPtools","grDevices"
"RFLPtools","RColorBrewer"
"RFOC","MASS"
"RFOC","GEOmap"
"RFOC","RPMG"
"RFOC","RSEIS"
"RFOC","splancs"
"RFreak","R (>= 2.6.0)"
"RFreak","rJava (>= 0.5.0)"
"rgcvpack","R (>= 2.1.0)"
"rgdal","R (>= 2.10.0)"
"rgdal","methods"
"rgdal","sp (>= 0.9-60)"
"rgenoud","R (>= 2.0.0)"
"rgenoud","utils"
"rggobi","R (>= 2.5.1)"
"rgl","R (>= 2.7.0)"
"rgl","stats"
"rgl","grDevices"
"Rglpk","slam (>= 0.1-9)"
"RgoogleMaps","R (>= 1.4.0)"
"RgoogleMaps","graphics"
"RgoogleMaps","stats"
"RgoogleMaps","utils"
"rgp","R (>= 2.10.0)"
"rgp","methods"
"rgp","emoa"
"RGraphics","R (>= 2.0.0)"
"RGraphics","grDevices"
"RGraphics","graphics"
"RGraphics","grid"
"RGraphics","lattice"
"RGtk2","R (>= 2.5.0)"
"RGtk2DfEdit","methods"
"RGtk2DfEdit","RGtk2(>= 2.12.8)"
"RGtk2DfEdit","cairoDevice"
"RGtk2Extras","methods"
"RGtk2Extras","RGtk2(>= 2.12.8)"
"RGtk2Extras","gWidgets"
"RGtk2Extras","gWidgetsRGtk2"
"RH2","chron"
"RH2","methods"
"RH2","RJDBC"
"RHmm","R (>= 2.3.0)"
"RHmm","MASS"
"RHmm","nlme"
"RHRV","tcltk(>= 2.4.1)"
"RHRV","tkrplot(>= 0.0-18)"
"richards","R (>= 2.4.0)"
"richards","methods"
"Rigroup","R (>= 2.1)"
"rimage","R (>= 2.9)"
"RImageJ","R (>= 2.9.0)"
"RImageJ","rJava (>= 0.8-0)"
"rindex","R (>= 2.6.0)"
"rindex","regtest"
"ringscale","FITSio"
"ringscale","tcltk"
"RInside","R (>= 2.10.0)"
"RInside","Rcpp (>= 0.8.5)"
"ripa","R (>= 2.8.1)"
"ripa","rimage"
"ripa","tcltk"
"ripa","tkrplot"
"ripa","e1071"
"ripa","rggobi"
"ripa","reshape"
"ripa","methods"
"RItools","R (>= 2.2.0)"
"RItools","methods"
"RJaCGH","R (>= 2.7.0)"
"rjags","R (>= 2.9.0)"
"rjags","coda (>= 0.13)"
"rJava","R (>= 2.5.0)"
"rJava","methods"
"RJDBC","methods"
"RJDBC","DBI"
"RJDBC","rJava (>= 0.4-15)"
"RJDBC","R (>= 2.4.0)"
"rjson","R (>= 2.5.0)"
"rJython","rJava (>= 0.8-1)"
"rJython","rjson (>= 0.1.9)"
"Rlab","R (>= 1.8.0)"
"Rlab","utils"
"Rlabkey","RCurl"
"Rlabkey","rjson (>= 0.1.3)"
"RLadyBug","R (>= 2.6.0)"
"RLadyBug","methods"
"RLadyBug","rJava (>= 0.5)"
"RLadyBug","coda"
"RLastFM","R (>= 2.8.0)"
"RLastFM","XML"
"RLastFM","RCurl"
"RLMM","R (>= 2.1.0)"
"RLMM","MASS"
"RM2","R (>= 2.7.1)"
"RM2","msm"
"rmeta","grid"
"rmetasim","pegas"
"rmetasim","ape"
"rmetasim","ade4"
"rmetasim","gtools"
"Rmpfr","methods"
"Rmpfr","R (>= 2.8.1)"
"Rmpi","R (>= 2.2.0)"
"rms","Hmisc (>= 3.7)"
"rms","survival (>= 2.35-6)"
"RMySQL","R (>= 2.8.0)"
"RMySQL","methods"
"RMySQL","DBI (>= 0.2-2)"
"RMySQL","utils"
"RNCBI","R (>= 2.9.0)"
"RNCBI","rJava (>= 0.8)"
"RNCBI","XML (>= 2.8)"
"RNCBI","RNCBIEUtilsLibs"
"RNCBI","RNCBIAxis2Libs"
"RNCBIAxis2Libs","R (>= 2.9.0)"
"RNCBIAxis2Libs","rJava (>= 0.8)"
"RNCBIEUtilsLibs","R (>= 2.9.0)"
"RNCBIEUtilsLibs","rJava (>= 0.8)"
"RNetCDF","R (>= 1.7.0)"
"rngWELL","R (>= 2.6.0)"
"Rniftilib","R (>= 1.8.0)"
"RobAStBase","R(>= 2.7.0)"
"RobAStBase","methods"
"RobAStBase","distr(>= 2.0)"
"RobAStBase","distrEx(>= 2.0)"
"RobAStBase","distrMod(>= 2.0)"
"RobAStBase","RandVar(>= 0.6.3)"
"robCompositions","utils"
"robCompositions","robustbase"
"robCompositions","rrcov"
"robCompositions","car"
"robCompositions","MASS"
"robfilter","R (>= 2.5.0)"
"robfilter","robustbase"
"robfilter","MASS"
"RobLox","R(>= 2.7.0)"
"RobLox","stats"
"RobLox","distrMod(>= 2.0.1)"
"RobLox","RobAStBase(>= 0.1.1)"
"RobLoxBioC","R(>= 2.8.1)"
"RobLoxBioC","methods"
"RobLoxBioC","Biobase"
"RobLoxBioC","affy"
"RobLoxBioC","beadarray"
"RobLoxBioC","distr"
"RobLoxBioC","RobLox"
"RobLoxBioC","lattice"
"RobLoxBioC","RColorBrewer"
"RobRex","R (>= 2.4.0)"
"RobRex","ROptRegTS(>= 0.6.1)"
"robust","R (>= 2.6.0)"
"robust","MASS"
"robust","lattice"
"robust","robustbase"
"robust","rrcov"
"robust","stats"
"robustbase","R (>= 2.6.1)"
"robustbase","stats"
"robustbase","graphics"
"robustbase","methods"
"robustX","robustbase"
"rocc","ROCR"
"rocc","caret"
"rocc","class"
"rocc","e1071"
"ROCR","gplots"
"ROCR","methods"
"RODBC","R (>= 2.9.0)"
"RODBC","utils"
"RODM","R (>= 2.10.1)"
"RODM","RODBC"
"rootSolve","R (>= 2.01)"
"ROptEst","R(>= 2.7.0)"
"ROptEst","methods"
"ROptEst","distr(>= 2.0)"
"ROptEst","distrEx(>= 2.0)"
"ROptEst","distrMod(>= 2.0)"
"ROptEst","RandVar(>= 0.6.4)"
"ROptEst","RobAStBase"
"ROptEstOld","R(>= 2.4.0)"
"ROptEstOld","methods"
"ROptEstOld","distr(>= 2.2)"
"ROptEstOld","distrEx(>= 2.2)"
"ROptEstOld","RandVar(>= 0.7)"
"ROptRegTS","R (>= 2.4.0)"
"ROptRegTS","methods"
"ROptRegTS","distr(>= 1.9)"
"ROptRegTS","distrEx(>= 1.9)"
"ROptRegTS","RandVar(>= 0.6)"
"ROptRegTS","ROptEstOld(>= 0.5.2)"
"ROracle","R (>= 2.3.0)"
"ROracle","methods"
"ROracle","DBI (>= 0.1-11)"
"ROracleUI","DBI"
"ROracleUI","ROracle"
"roxygen","digest"
"Rpad","graphics"
"Rpad","utils"
"Rpad","grDevices"
"rpanel","R (>= 2.5)"
"rpanel","tcltk"
"rpart","R (>= 2.10.1)"
"rpart","graphics"
"rpart","stats"
"rpart","grDevices"
"rpartOrdinal","rpart"
"RpgSQL","methods"
"RpgSQL","RJDBC"
"RPMM","R (>= 2.3.1)"
"RPMM","cluster"
"rPorta","R (>= 2.6.0)"
"RPostgreSQL","R (>= 2.9.0)"
"RPostgreSQL","methods"
"RPostgreSQL","DBI (>= 0.1-4)"
"RPPanalyzer","R (>= 2.8.1)"
"RPPanalyzer","limma"
"RPPanalyzer","gam"
"RPPanalyzer","Hmisc"
"RPPanalyzer","gplots"
"RPPanalyzer","quantreg"
"RPPanalyzer","stats4"
"RPPanalyzer","Biobase (>= 1.14.1)"
"RProtoBuf","R (>= 2.10.0)"
"RProtoBuf","Rcpp (>= 0.7.2)"
"RProtoBuf","methods"
"rpsychi","doBy"
"rpsychi","gtools"
"rpubchem","R (>= 2.0.0)"
"rpubchem","XML"
"rpubchem","car"
"rpubchem","RCurl"
"rpvm","R (>= 2.0.0)"
"RPyGeo","shapefiles"
"RPyGeo","RSAGA"
"RQDA","R (>= 2.8.0)"
"RQDA","DBI"
"RQDA","RSQLite"
"RQDA","gWidgets (>= 0.0-31)"
"RQDA","gWidgetsRGtk2 (>= 0.0-36)"
"RQDA","igraph"
"rqmcmb2","quantreg"
"RQuantLib","R (>= 2.10.0)"
"RQuantLib","Rcpp (>= 0.8.4)"
"rrcov","methods"
"rrcov","robustbase"
"rrcov","pcaPP"
"rrcov","mvtnorm"
"rrp","rpart"
"Rsac","stats"
"RScaLAPACK","R (>= 1.6.1)"
"RSearchYJ","rjson"
"RSearchYJ","RCurl"
"RSEIS","RPMG"
"Rserve","R (>= 1.5.0)"
"Rsge","snow"
"RSiena","R (>= 2.9.0)"
"RSiena","xtable"
"RSiteSearch","brew"
"RSiteSearch","sos"
"Rsolnp","stats"
"Rsolnp","truncnorm"
"rsprng","R (>= 1.2.0)"
"RSQLite","R (>= 2.10.0)"
"RSQLite","methods"
"RSQLite","DBI (>= 0.2-5)"
"RSQLite.extfuns","RSQLite (>= 0.9-1)"
"rstream","R (>= 2.0.0)"
"rstream","methods"
"Rsundials","R (>= 2.3.0)"
"RSurvey","R (>= 2.10.0)"
"RSurvey","tcltk"
"RSurvey","rgl"
"RSurvey","MBA"
"RSurvey","gpclib"
"RSurvey","sp"
"RSurvey","mgcv"
"RSurvey","tripack"
"RSurvey","rgdal"
"RSvgDevice","R (>= 2.6.0)"
"RSVGTipsDevice","R (>= 2.6)"
"Rsymphony","R (>= 2.6.0)"
"rSymPy","rJython"
"RthroughExcelWorkbooksInstaller","R (>= 2.5.1)"
"RthroughExcelWorkbooksInstaller","rcom (>= 1.5-2)"
"RthroughExcelWorkbooksInstaller","HH (>= 2.1-27)"
"rtiff","pixmap"
"RTisean","R (>= 2.5.0)"
"RTisean","tcltk"
"RTOMO","GEOmap"
"RTOMO","RSEIS"
"rtv","ofp"
"RUnit","R (>= 2.5.0)"
"RUnit","utils (>= 2.5.0)"
"RUnit","methods (>= 2.5.0)"
"runjags","R (>= 2.6)"
"runjags","coda"
"runjags","lattice"
"runjags","stats"
"runjags","utils"
"Runuran","R (>= 2.4.0)"
"Runuran","methods"
"Rvelslant","MASS"
"Rvmmin","numDeriv"
"Rwave","R (>= 2.6.0)"
"RWebMA","XML"
"RWeka","R (>= 2.6.0)"
"RWinEdt","R (>= 2.7.0)"
"RWinEdt","utils"
"rwm","R (>= 2.0.0)"
"rworldmap","R (>= 2.7.0)"
"rworldmap","sp"
"rworldmap","maptools"
"rworldmap","foreign"
"rwt","R (>= 1.9)"
"rwt","matlab"
"RxCEcolInf","MASS"
"RxCEcolInf","MCMCpack"
"RxCEcolInf","mvtnorm"
"RXshrink","R (>= 1.8.0)"
"RXshrink","lars"
"Ryacas","XML"
"sac","R (>= 1.4)"
"SAFD","R (>= 2.8.0)"
"safeBinaryRegression","R (>= 2.9.1)"
"safeBinaryRegression","lpSolveAPI (>= 5.5.0.14)"
"sampfling","R (>= 1.5)"
"sampleSelection","R (>= 2.4.0)"
"sampleSelection","maxLik (>= 0.7-3)"
"sampleSelection","systemfit (>= 1.0-0)"
"sampling","MASS"
"sampling","lpSolve"
"samplingbook","pps"
"samplingbook","sampling"
"samplingbook","sampfling"
"samplingbook","survey"
"samr","impute"
"sandwich","R (>= 2.0.0)"
"sandwich","stats"
"sandwich","zoo"
"sapa","R (>= 2.5.1)"
"sapa","ifultools (>= 1.0-3)"
"sapa","splus2R (>= 1.0-2)"
"SAPP","R (>= 2.9.0)"
"SASxport","R (>= 2.4.0)"
"saws","R (>= 2.6.0)"
"saws","gee"
"saws","survival"
"saws","stats"
"sca","stats"
"scagnostics","rJava"
"scaleboot","R (>= 2.0.0)"
"scape","R (>= 2.1.1)"
"scape","gdata"
"scape","grid"
"scape","Hmisc"
"scape","lattice"
"scapeMCMC","R (>= 2.1.1)"
"scapeMCMC","coda"
"scapeMCMC","gdata"
"scapeMCMC","gplots"
"scapeMCMC","grid"
"scapeMCMC","gtools"
"scapeMCMC","lattice"
"scaRabee","neldermead"
"scaRabee","optimsimplex"
"scaRabee","optimbase"
"scaRabee","lattice"
"scaRabee","deSolve"
"scaRabee","PBSddesolve"
"scatterplot3d","R (>= 2.7.0)"
"schoolmath","R (>= 2.1.0)"
"schwartz97","R(>= 2.8)"
"schwartz97","FKF"
"schwartz97","mvtnorm"
"schwartz97","methods"
"sciplot","stats"
"SciViews","R (>= 2.6.0)"
"SciViews","stats"
"SciViews","grDevices"
"SciViews","graphics"
"SciViews","MASS"
"ScottKnott","R (>= 2.6.0)"
"ScottKnott","stats"
"ScottKnott","base"
"scout","R (>= 1.9.0)"
"scout","glasso"
"scout","lars"
"scrapeR","XML"
"scrapeR","RCurl"
"scuba","R (>= 2.7.0)"
"sculpt3d","R (>= 2.2.0)"
"sculpt3d","rgl (>= 0.66)"
"sculpt3d","RGtk2"
"sda","R (>= 2.7.0)"
"sda","lattice"
"sda","entropy (>= 1.1.3)"
"sda","corpcor (>= 1.5.2)"
"sda","fdrtool (>= 1.2.5)"
"SDaA","survey"
"SDaA","ggplot2 (>= 0.8.2)"
"SDaA","roxygen"
"sdcMicro","robustbase"
"sdcMicro","gWidgetsRGtk2"
"sdcMicro","tcltk"
"sdcMicro","car"
"sdcMicro","cluster"
"sdcMicro","MASS"
"sdcMicro","e1071"
"sdcMicro","mclust"
"sdcTable","lpSolve"
"sdcTable","Rcpp"
"SDDA","MASS"
"sde","MASS"
"sde","stats4"
"sde","fda"
"sde","zoo"
"SDisc","R (>= 2.5.1)"
"SDisc","mclust"
"SDisc","stats"
"SDisc","utils"
"SDisc","RColorBrewer"
"SDisc","abind"
"SDisc","xtable"
"SDisc","digest"
"SDisc","e1071"
"SDisc","snow"
"SDisc","SparseM"
"SDMTools","adehabitat"
"sdtalt","lme4"
"sdtalt","boot"
"season","R (>= 2.10.0)"
"season","lattice"
"season","MASS"
"season","mgcv"
"season","survival"
"season","coda"
"secr","R (>= 2.10.0)"
"secr","abind"
"secr","MASS"
"secr","nlme"
"secr","stats"
"seewave","R(>= 2.2.0)"
"segclust","R (>= 2.4)"
"SEL","splines"
"SEL","quadprog"
"SEL","lattice"
"selectiongain","R (>= 1.8.0)"
"selectiongain","mvtnorm"
"sem","R (>= 1.6.0)"
"sem","stats"
"SemiPar","cluster"
"SemiPar","nlme"
"SemiPar","MASS"
"SEMModComp","mvtnorm"
"semPLS","lattice"
"sendmailR","R (>= 2.9.0)"
"sendplot","R (>= 2.7.0)"
"sendplot","rtiff"
"sensitivity","R (>= 2.7.0)"
"sensitivity","boot"
"sensitivityPStrat","stats"
"sensitivityPStrat","survival"
"SensoMineR","FactoMineR"
"sensR","numDeriv"
"SenSrivastava","R (>= 2.5.0)"
"SenSrivastava","stats"
"seqinr","R (>= 2.5.0)"
"SeqKnn","R (>= 2.0.0)"
"seriation","stats"
"seriation","cluster"
"seriation","TSP"
"seriation","gclus"
"seriation","grid"
"seriation","colorspace"
"setRNG","R (>= 2.5.0)"
"sets","R (>= 2.7.0)"
"sfsmisc","R (>= 2.5.0)"
"sfsmisc","stats"
"sfsmisc","methods"
"sfsmisc","utils"
"SGCS","spatstat"
"sgeostat","stats"
"sgeostat","grDevices"
"sgeostat","graphics"
"SGP","R (>= 2.7.0)"
"SGP","splines"
"SGP","quantreg"
"SGP","grid"
"SGP","gtools"
"shape","R (>= 2.01)"
"shape","stats"
"shapefiles","R (>= 1.6.0)"
"shapefiles","foreign"
"shapes","scatterplot3d"
"shapes","rgl"
"SHARE","haplo.stats"
"SHARE","MASS"
"SHARE","methods"
"siar","hdrcde"
"siar","coda"
"siar","MASS"
"siar","bayesm"
"siar","mnormt"
"siar","spatstat"
"sifds","R (>= 2.10.0)"
"sifds","utils"
"sifds","gdata"
"sigclust","R (>= 2.4.0)"
"sigclust","methods"
"sigma2tools","stats"
"sigma2tools","utils"
"sigma2tools","tools"
"signal","R (>= 2.10.0)"
"signal","stats"
"signal","graphics"
"signal","grDevices"
"signal","MASS"
"simba","R (>= 2.9.0)"
"simba","stats"
"simba","vegan"
"simco","R(>= 1.8.0)"
"simco","gtools"
"SimComp","R (>= 2.10.0)"
"simctest","R (>= 2.2.0)"
"simctest","methods"
"simctest","stats"
"simecol","R (>= 2.8.1)"
"simecol","deSolve"
"simecol","methods"
"simex","stats"
"simexaft","survival"
"simexaft","mvtnorm"
"simFrame","R (>= 2.8.0)"
"simFrame","lattice"
"simFrame","snow"
"similarityRichards","R (>= 2.0.0)"
"similarityRichards","richards (>= 0.5)"
"similarityRichards","methods"
"simone","R (>= 2.7)"
"simone","mixer"
"simpleboot","R (>= 2.7.0)"
"simpleboot","boot"
"SimpleTable","R (>= 2.5.1)"
"SimpleTable","hdrcde"
"SimpleTable","locfit"
"SimpleTable","MCMCpack"
"SimpleTable","tcltk"
"simPopulation","R(>= 2.7.1)"
"simPopulation","nnet"
"simPopulation","POT"
"simPopulation","lattice"
"simPopulation","vcd"
"SIN","R (>= 1.8.0)"
"SIS","survival"
"SIS","R (>= 2.0)"
"sisus","R (>= 2.7.0)"
"sisus","annotate"
"sisus","ash"
"sisus","Biobase"
"sisus","coda"
"sisus","ellipse"
"sisus","gclus"
"sisus","gdata"
"sisus","geneplotter"
"sisus","gplots"
"sisus","gtools"
"sisus","hdrcde"
"sisus","moments"
"sisus","mvtnorm"
"sisus","polyapost"
"sisus","rcdd"
"sisus","RColorBrewer"
"sisus","stats"
"sisus","sm"
"SiZer","R (>= 2.4.0)"
"SiZer","splines"
"SiZer","boot"
"SkewHyperbolic","R (>= 2.3.0)"
"SkewHyperbolic","DistributionUtils"
"SkewHyperbolic","GeneralizedHyperbolic"
"slam","R (>= 2.8.0)"
"SLC","R (>= 2.6.2)"
"Sleuth2","R (>= 2.6.0)"
"SlimPLS","R (>= 2.0.1)"
"SlimPLS","e1071"
"SlimPLS","randomForest"
"SlimPLS","methods"
"SlimPLS","bioDist"
"SlimPLS","zipfR"
"sm","R (>= 2.7.0)"
"smacof","R (>= 2.8.0)"
"smacof","polynom"
"smacof","rgl"
"smacof","scatterplot3d"
"SMC","R (>= 1.9.0)"
"smd.and.more","R (>= 2.10.0)"
"SMIR","R (>= 2.6.0)"
"smoothSurv","R (>= 2.9.0)"
"smoothSurv","survival"
"smoothtail","logcondens"
"SMPracticals","R (>= 1.8.0)"
"SMPracticals","ellipse"
"SMVar","R (>= 2.6.0)"
"sn","R (>= 2.2.0)"
"sn","mnormt (>= 1.3-1)"
"sna","R (>= 2.0.0)"
"sna","utils"
"snow","R (>= 2.3)"
"snow","utils"
"snowfall","snow"
"snowFT","R (>= 2.11)"
"snowFT","snow (>= 0.3-3)"
"snp.plotter","R (>= 2.0.0)"
"snp.plotter","GeneticsBase"
"snp.plotter","grid"
"SNPassoc","R (>= 2.4.0)"
"SNPassoc","haplo.stats"
"SNPassoc","survival"
"SNPassoc","mvtnorm"
"SNPassoc","gdata"
"SNPMaP","methods"
"SNPMaP","SNPMaP.cdm"
"SNPMaP","affxparser"
"SNPMaP","R.huge"
"SNPMaP","R.utils"
"SNPMaP","R (>= 2.4.0)"
"SNPMaP.cdm","R (>= 2.4.0)"
"SNPmaxsel","R (>= 2.2.1)"
"SNPmaxsel","mvtnorm"
"SNPmaxsel","combinat"
"snpXpert","tcltk"
"snpXpert","gap"
"snpXpert","tcltk2"
"snpXpert","tkrplot"
"snpXpert","ORMDR"
"SOAR","R (>= 2.9.0)"
"SoDA","R(>= 2.5)"
"SoDA","methods"
"SoDA","graphics"
"soiltexture","R (>= 2.11.1)"
"soiltexture","sp"
"soiltexture","MASS"
"soiltexture","drc"
"som","R (>= 1.9.0)"
"sos","brew"
"sound","R (>= 1.4.1)"
"sp","R (>= 2.9.1)"
"sp","methods"
"SPACECAP","R (>= 2.9.2)"
"SPACECAP","tcltk"
"SPACECAP","TeachingDemos"
"spam","R (>= 2.4)"
"spam","methods"
"sparkTable","graphics"
"sparkTable","xtable"
"sparkTable","utils"
"sparr","R (>= 2.10.1)"
"sparr","spatstat"
"sparr","rgl"
"sparr","sm"
"sparr","MASS"
"sparseLDA","lars"
"sparseLDA","elasticnet"
"sparseLDA","MASS"
"sparseLDA","mda"
"SparseM","R (>= 2.4.1)"
"SparseM","methods"
"SparseM","stats"
"SparseM","utils"
"spatial","R (>= 2.5.0)"
"spatial","graphics"
"spatial","stats"
"spatial","utils"
"SpatialEpi","MASS"
"SpatialEpi","sp"
"SpatialEpi","maps"
"SpatialEpi","maptools"
"SpatialEpi","shapefiles"
"SpatialExtremes","R (>= 1.8.0)"
"spatialkernel","R (>= 1.9.0)"
"SpatialNP","ICSNP"
"spatialsegregation","spatstat (>= 1.15-2)"
"spatstat","R (>= 2.10.0)"
"spatstat","stats"
"spatstat","graphics"
"spatstat","utils"
"spatstat","mgcv"
"spatstat","deldir (>=
0.0-10)"
"spBayes","R (>= 1.8.0)"
"spBayes","coda"
"spBayes","magic"
"spBayes","lattice"
"spBayes","abind"
"spc","R (>= 1.4.0)"
"spcosa","R (>= 2.10.0)"
"spcosa","rJava (>= 0.8-1)"
"spcosa","methods"
"spcosa","ggplot2 (>= 0.8.8)"
"spcosa","rgdal"
"spcosa","utils"
"spdep","R (>= 2.4.0)"
"spdep","methods"
"spdep","sp (>= 0.9)"
"spdep","boot"
"spdep","Matrix (>=
0.999375-9)"
"spdep","MASS"
"spdep","nlme"
"spdep","maptools (>= 0.5-4)"
