"Package","User","Installed"
"GeneNet",58,0
"gamesNws",44,0
"Brobdingnag",13,0
"cellVolumeDist",36,0
"sparkTable",14,0
"R.huge",29,0
"emplik2",55,0
"mixstock",50,0
"hda",37,0
"ORMDR",23,0
"nonrandom",51,0
"SII",58,0
"Metabonomic",43,0
"TSMySQL",65,0
"cacheSweave",3,0
"hda",15,0
"PCIT",34,0
"mugnet",55,0
"cmm",7,0
"futile.paradigm",28,0
"lpSolve",11,0
"Rassoc",14,0
"intervals",49,0
"rimage",46,0
"RLMM",64,0
"gWidgetsRGtk2",62,0
"fPortfolio",37,0
"influence.ME",49,0
"spgrass6",42,0
"tlemix",16,0
"nnet",9,1
"lmomco",37,0
"segmented",40,0
"PHYLOGR",36,0
"spatgraphs",58,0
"eqtl",61,0
"mAr",5,1
"roxygen",6,0
"mixOmics",1,0
"TeachingSampling",42,0
"bipartite",64,0
"calibrator",31,0
"rela",64,0
"rhosp",61,0
"RNCBIAxis2Libs",6,0
"isva",47,0
"dagR",3,0
"rrules",36,0
"drm",33,0
"waveclock",62,0
"robfilter",33,0
"SPACECAP",54,0
"fmsb",35,0
"R.rsp",23,0
"DiceDesign",40,0
"dglm",4,0
"sudoku",36,0
"mixPHM",46,0
"distrEx",4,0
"skellam",59,0
"relaxo",55,0
"FBN",47,0
"quantmod",65,0
"arrayMissPattern",30,0
"RXshrink",42,0
"maps",43,1
"quantregForest",1,0
"apTreeshape",4,0
"KMsurv",49,0
"VhayuR",57,0
"anchors",14,1
"MLDS",27,0
"FTICRMS",23,0
"nonrandom",33,0
"NRAIA",16,0
"catspec",25,0
"loglognorm",51,0
"RColorBrewer",36,1
"ReadImages",33,0
"Rigroup",9,0
"bootruin",5,1
"rAverage",60,0
"ddst",1,0
"knorm",62,0
"nor1mix",26,0
"ljr",27,0
"princurve",57,0
"mutoss",28,0
"ggm",54,0
"NMFN",36,0
"DiceDesign",5,1
"TIMP",19,0
"stashR",36,0
"quantreg",60,0
"haarfisz",27,0
"tseries",58,1
"kinship",40,0
"GOSim",49,0
"glpk",35,0
"CMC",43,0
"lcd",64,0
"realized",27,0
"bvls",61,0
"vcdExtra",54,0
"trip",48,0
"qAnalyst",21,0
"grade",49,0
"poistweedie",51,0
"sets",3,1
"TTR",60,0
"compositions",30,1
"mrt",41,0
"fUtilities",64,0
"AquaEnv",58,0
"emulator",13,0
"tolerance",64,0
"intamap",49,0
"Runiversal",13,0
"pseudo",36,0
"mclogit",36,0
"HyperbolicDist",21,0
"ToxLim",35,0
"PBSddesolve",13,0
"distory",7,0
"Rlab",42,0
"RcppArmadillo",50,0
"bitops",15,1
"SyNet",45,0
"fmri",15,0
"asd",30,0
"EbayesThresh",37,0
"R.rsp",11,0
"nparcomp",44,0
"portfolioSim",62,0
"schoolmath",11,0
"DatABEL",41,0
"gamlss",45,0
"bayescount",41,0
"logcondens",25,0
"stratigraph",36,0
"sparkTable",55,0
"rredis",6,0
"AcceptanceSampling",48,0
"STAR",47,0
"vegdata",30,0
"RcmdrPlugin.survival",54,1
"plspm",23,0
"RcmdrPlugin.steepness",5,1
"alphahull",36,0
"RcmdrPlugin.qual",19,0
"GRRGI",25,0
"seqinr",49,1
"QTLNetworkR",5,1
"Rhh",41,0
"compOverlapCorr",27,0
"binGroup",11,0
"JADE",28,0
"rngWELL",30,0
"biOps",45,0
"vardiag",58,0
"mco",3,0
"lemma",65,0
"qlspack",7,0
"RcmdrPlugin.TeachingDemos",26,0
"ade4TkGUI",15,0
"batch",64,0
"msBreast",4,0
"SemiPar",3,0
"ccgarch",6,0
"Runiversal",34,0
"dse2",55,0
"CvM2SL2Test",44,0
"wmtsa",21,0
"clusterfly",47,0
"gtools",49,1
"gamlss",8,0
"BAS",16,0
"DCGL",34,0
"VecStatGraphs2D",51,0
"BootPR",54,0
"cobs",63,0
"audio",6,0
"Rmpfr",48,0
"fork",42,0
"spls",42,0
"RFOC",29,0
"multitaper",56,0
"RcmdrPlugin.orloca",35,0
"oz",9,1
"BACCO",51,0
"bootStepAIC",45,0
"seriation",16,0
"dynamo",60,0
"rJython",26,0
"dclone",30,0
"covRobust",58,0
"x12",15,0
"linprog",58,0
"CircNNTSR",13,0
"forensim",36,0
"r2dRue",57,0
"exactci",37,0
"permtest",40,0
"intcox",65,0
"ibdreg",7,0
"PASWR",8,0
"FAiR",41,0
"predmixcor",55,0
"ptw",37,0
"Davies",4,0
"parviol",33,0
"magic",47,0
"FSelector",37,0
"brainwaver",27,0
"parser",56,0
"plgp",35,0
"MEMSS",35,0
"twopartqtl",65,0
"survival",19,1
"dafs",64,0
"doRedis",6,0
"quantregForest",28,0
"LogitNet",14,0
"rmetasim",59,0
"bestglm",28,0
"vegdata",33,0
"lasso2",46,0
"RLastFM",54,0
"hydrosanity",34,0
"survey",16,1
"tikzDevice",19,0
"geonames",25,0
"polyapost",6,0
"datamap",23,0
"munsell",4,0
"COMPoissonReg",56,0
"WilcoxCV",3,0
"rcdk",42,0
"compare",46,0
"stam",26,0
"DoE.wrapper",37,0
"VecStatGraphs2D",26,0
"micEconSNQP",41,0
"plotSEMM",13,0
"plRasch",4,0
"urn",9,0
"Rdsm",27,0
"RMTstat",63,0
"GeneCycle",7,0
"ares",13,0
"ConvergenceConcepts",59,0
"OjaNP",35,0
"COMPoissonReg",59,0
"similarityRichards",54,0
"rstream",36,0
"RJaCGH",51,0
"logistf",14,0
"MortalitySmooth",13,0
"OAIHarvester",3,1
"HTMLUtils",7,0
"DTDA",55,0
"ICS",4,0
"msBreast",46,0
"eba",13,0
"oc",61,0
"COP",54,0
"bayesGARCH",28,0
"DAKS",15,0
"mlegp",63,0
"solaR",3,0
"homals",31,0
"codetools",61,1
"stepwise",1,0
"coarseDataTools",27,0
"censReg",4,0
"RODBC",59,0
"fuzzyOP",35,0
"QuACN",9,0
"spatialkernel",7,0
"DAKS",1,0
"Rlab",13,0
"dclone",37,0
"JJcorr",58,0
"sparr",23,0
"cellVolumeDist",40,0
"realized",29,0
"CircStats",41,0
"gdata",43,1
"grouped",50,0
"st",34,0
"nacopula",26,0
"GExMap",31,0
"mugnet",50,0
"mvnmle",57,0
"optparse",15,0
"gstat",30,1
"ecodist",14,0
"R.utils",1,0
"CausalGAM",30,0
"qvcalc",55,0
"nleqslv",31,0
"RcmdrPlugin.FactoMineR",9,1
"matlab",13,0
"mlbench",8,0
"onion",59,0
"nodeHarvest",61,0
"SII",30,0
"boolfun",8,0
"RWinEdt",59,0
"vrmlgen",60,0
"giRaph",37,0
"scatterplot3d",54,1
"biclust",40,0
"cghFLasso",61,0
"nor1mix",55,0
"base",57,1
"RMySQL",64,0
"AdaptFit",16,0
"qtlbim",41,0
"BACCO",56,0
"spectralGP",31,0
"PBSmapping",62,0
"np",19,0
"CompRandFld",8,0
"ares",16,0
"gsarima",44,0
"formatR",1,0
"Matrix",65,1
"sBF",6,0
"TinnR",1,0
"MortalitySmooth",25,0
"biopara",48,0
"rcdk",29,0
"PKfit",34,0
"Rdsm",6,0
"mvnmle",63,0
"qtlbook",25,0
"Rvmmin",29,0
"effects",57,0
"ibdreg",44,0
"hexView",30,0
"timereg",8,0
"dblcens",33,0
"mi",36,0
"grt",48,0
"mhurdle",21,0
"marelacTeaching",56,0
"mixsmsn",42,0
"ismev",47,0
"gPdtest",35,0
"mcclust",9,0
"pedigreemm",45,0
"someKfwer",6,0
"tileHMM",51,0
"pls",4,1
"rda",19,0
"hot",9,0
"HTMLUtils",3,0
"fbati",60,0
"AnalyzeFMRI",44,0
"rSymPy",50,0
"fExtremes",7,0
"fuzzyOP",61,0
"VecStatGraphs3D",56,0
"rocc",45,0
"POT",29,0
"DierckxSpline",63,0
"pamr",19,0
"rgcvpack",23,0
"clv",48,0
"sspir",6,0
"trip",45,0
"RpgSQL",44,0
"PolynomF",56,0
"infotheo",55,0
"GLDEX",40,0
"fuzzyOP",33,0
"moonsun",9,0
"noia",4,0
"classGraph",51,0
"EMJumpDiffusion",9,0
"statnet",62,0
"sdef",19,0
"fftw",19,0
"R2HTML",59,0
"mlegp",54,0
"paltran",14,0
"Ecdat",40,0
"denpro",60,0
"ineq",54,1
"simecol",26,0
"fuzzyOP",40,0
"multic",49,0
"mFilter",23,0
"WhatIf",57,0
"Haplin",43,0
"Pomic",47,0
"rmeta",57,0
"coxphw",43,0
"cusp",23,0
"neuralnet",5,1
"fdim",65,0
"futile.logger",60,0
"glmmML",15,0
"epibasix",54,0
"numDeriv",43,1
"fdth",1,0
"shapes",60,0
"pwt",9,0
"munfold",54,0
"qtlbim",6,0
"DEMEtics",33,0
"HiddenMarkov",29,0
"CompetingRiskFrailty",11,0
"DiceDesign",13,0
"Zelig",1,0
"mapdata",61,0
"Sleuth2",33,0
"msDilution",64,0
"rpart",49,1
"rindex",3,0
"gWidgets",29,0
"biOps",11,0
"combinat",49,1
"DoseFinding",35,0
"lossDev",6,0
"maps",33,1
"ElectroGraph",29,0
"mc2d",8,0
"date",57,0
"ISOcodes",13,0
"linprog",25,0
"NestedCohort",45,0
"frailtypack",42,0
"DistributionUtils",16,0
"relaimpo",55,0
"ROptEst",3,0
"biwt",6,0
"TShistQuote",13,0
"VIF",59,0
"multic",63,0
"sigma2tools",33,0
"zoeppritz",29,0
"fpow",3,0
"titan",7,0
"dagR",36,0
"Geneclust",19,0
"lcda",57,0
"Rsymphony",50,1
"edrGraphicalTools",6,0
"RpgSQL",40,0
"ppls",48,0
"gWidgetsRGtk2",7,0
"lazy",1,0
"MiscPsycho",3,0
"nsRFA",1,0
"lmec",37,0
"multisensi",64,0
"clue",5,1
"SASmixed",15,0
"mapReduce",15,1
"DiceEval",21,0
"ff",46,0
"eVenn",7,0
"mvnmle",56,0
"modeltools",9,1
"LDtests",14,0
"plgp",36,0
"Devore5",47,0
"CellularAutomaton",60,0
"FieldSim",16,0
"Icens",45,0
"nlt",35,0
"StatDA",31,0
"RSQLite.extfuns",47,0
"httpRequest",47,0
"rbenchmark",36,0
"equivalence",21,0
"freqMAP",62,0
"edci",29,0
"plgp",60,0
"samplingbook",63,0
"marginTree",42,0
"pooh",61,0
"RODM",50,0
"logcondens",31,0
"rcdd",9,0
"hddplot",11,0
"hsmm",44,0
"optBiomarker",35,0
"mixAK",42,0
"kst",56,0
"fftw",5,1
"iplots",15,1
"dpmixsim",49,0
"registry",5,1
"shapes",57,0
"dynCorr",57,0
"sendmailR",34,0
"rstream",65,0
"mixtools",51,0
"ProDenICA",8,0
"qtlbook",8,0
"wq",47,0
"npmc",11,0
"RcppArmadillo",44,0
"bindata",47,0
"cshapes",57,0
"ares",9,0
"Rcapture",8,0
"SciViews",34,0
"pairwiseCI",58,0
"mapReduce",51,0
"regtest",43,0
"write.snns",7,0
"mvgraph",1,0
"tis",46,0
"RLRsim",45,0
"JavaGD",16,1
"spcosa",57,0
"SampleSizeMeans",4,0
"KMsurv",5,1
"openNLPmodels.en",9,0
"xts",27,1
"diveMove",19,0
"RLadyBug",58,0
"MatchIt",11,0
"princurve",40,0
"kernelPop",21,0
"nortest",63,0
"ump",55,0
"polysat",27,0
"wnominate",27,0
"HiddenMarkov",48,0
"rootSolve",61,0
"fbati",15,0
"gstat",9,0
"ZIGP",63,0
"doRedis",47,0
"JOP",48,0
"RSVGTipsDevice",3,0
"PHYLOGR",65,0
"SGP",19,0
"gss",45,0
"geonames",45,0
"HTMLUtils",15,0
"flexmix",65,0
"rpart",8,1
"trio",13,0
"simone",50,0
"lss",61,0
"arm",58,0
"Multiclasstesting",57,0
"profileModel",9,0
"tsModel",30,0
"BiplotGUI",5,1
"multinomRob",65,0
"SEL",65,0
"RODM",28,0
"RcmdrPlugin.Export",13,0
"gbm",19,0
"CHsharp",8,0
"bayesclust",62,0
"ConvCalendar",61,0
"surveillance",48,0
"expert",25,0
"partitions",65,0
"biOpsGUI",49,0
"SMVar",49,0
"RMTstat",55,0
"tensorA",9,0
"safeBinaryRegression",54,0
"rootSolve",48,0
"DRI",9,0
"PermuteNGS",30,0
"quantchem",19,0
"ofp",62,0
"ris",42,0
"Rdsm",33,0
"lgtdl",47,0
"GEVcdn",21,0
"boa",46,0
"PTAk",23,0
"distrEx",45,0
"meta",62,0
"chron",7,1
"binGroup",43,0
"hybridHclust",62,0
"spssDDI",8,0
"fuzzyOP",11,0
"fptdApprox",50,0
"rwm",21,0
"TraMineR",15,0
"G1DBN",46,0
"reporttools",61,0
"paleoTS",9,0
"TeachingDemos",36,1
"medAdherence",31,0
"laser",27,0
"HFWutils",3,0
"JGR",42,1
"infotheo",15,0
"SAPP",62,0
"RcmdrPlugin.qcc",16,0
"RcmdrPlugin.SurvivalT",30,0
"Cairo",8,0
"TIMP",28,0
"ProjectTemplate",30,0
"SPOT",41,0
"localdepth",40,0
"frbf",19,0
"RLadyBug",21,0
"mcgibbsit",49,0
"anesrake",45,0
"BioPhysConnectoR",47,0
"RankAggreg",43,0
"contfrac",13,0
"glmmAK",15,0
"expm",6,0
"dse2",16,0
"survivalROC",35,0
"lme4",3,1
"pooh",45,0
"psgp",45,0
"ads",62,0
"crank",49,0
"distrTeach",6,0
"rhosp",45,0
"latdiag",47,0
"fmsb",49,0
"RcmdrPlugin.Export",61,0
"QCA",42,0
"tradeCosts",63,0
"lmPerm",51,0
"Epi",7,0
"partDSA",30,0
"BCE",13,0
"zyp",6,0
"VIF",62,0
"PtProcess",59,0
"class",61,1
"SensoMineR",49,0
"stratification",15,0
"truncreg",3,0
"crawl",46,0
"cacher",46,0
"SMVar",11,0
"GridR",9,0
"fishmethods",63,0
"KMsurv",60,0
"psyphy",26,0
"mpt",48,0
"CvM2SL1Test",61,0
"RColorBrewer",4,1
"clinsig",1,0
"PCS",58,0
"sqldf",42,1
"asd",63,0
"rgrs",44,0
"paleoMAS",59,0
"splus2R",47,0
"mcsm",19,0
"ez",48,0
"treethresh",61,0
"glmnet",4,0
"RODBC",48,0
"spatstat",6,1
"rwm",13,0
"argosfilter",29,0
"logistf",60,0
"orthopolynom",45,1
"tis",41,1
"TSHRC",25,0
"FME",8,0
"micEconAids",29,0
"survey",36,1
"TwoWaySurvival",9,0
"twiddler",51,0
"nFDR",62,0
"ade4TkGUI",19,1
"Rigroup",27,0
"lmomRFA",33,0
"time",51,0
"moduleColor",1,0
"BradleyTerry2",14,0
"logcondens",9,0
"nor1mix",23,0
"fUnitRoots",51,0
"mclust",47,0
"ConvCalendar",15,0
"dafs",9,0
"obsSens",63,0
"sbgcop",29,0
"R2WinBUGS",23,0
"pmml",13,1
"pseudo",19,1
"CarbonEL",34,0
"chemCal",21,0
"uniCox",42,0
"logspline",41,1
"proftools",50,0
"WhatIf",27,0
"vioplot",60,0
"imprProbEst",36,0
"mda",42,0
"nparLD",51,0
"orthogonalsplinebasis",51,0
"ade4",50,0
"tdthap",49,0
"svMisc",23,1
"RPPanalyzer",6,0
"mvoutlier",40,0
"compoisson",33,0
"Rmpfr",56,0
"flexmix",63,0
"magma",47,0
"sigma2tools",42,0
"PKmodelFinder",36,0
"Davies",44,0
"exactmaxsel",37,0
"hacks",51,0
"simone",64,0
"BayesTree",58,0
"HGLMMM",57,0
"dpmixsim",27,0
"Geneclust",4,0
"ResearchMethods",29,0
"rwt",40,0
"CAVIAR",45,0
"blockTools",50,0
"rda",63,0
"tcltk2",3,1
"mixdist",5,1
"FactoMineR",4,0
"bfast",45,0
"mediation",37,0
"CompQuadForm",62,0
"bibtex",51,0
"Daim",45,0
"sendmailR",30,0
"RobLox",65,0
"bentcableAR",44,0
"rainbow",45,0
"BAMD",14,0
"caMassClass",42,0
"RSQLite.extfuns",7,1
"phyclust",4,0
"permax",62,0
"ConvergenceConcepts",47,0
"FGN",46,0
"GeneF",13,0
"tgram",23,0
"plyr",27,1
"JM",50,0
"RBloomberg",43,0
"care",5,1
"fork",30,0
"StatDataML",6,0
"USPS",60,0
"WMBrukerParser",13,0
"tawny",46,0
"LoopAnalyst",61,0
"PredictiveRegression",7,0
"mgcv",64,1
"AlgDesign",44,0
"fNonlinear",28,0
"BLR",14,0
"andrews",3,0
"neldermead",36,0
"magma",37,0
"nnc",11,0
"quantregForest",37,0
"gWidgetsRGtk2",23,0
"loglognorm",26,0
"mvnmle",30,0
"lubridate",51,0
"hyperSpec",34,0
"realized",21,0
"ade4TkGUI",13,0
"distory",9,0
"gclus",47,0
"POT",58,0
"bfast",63,0
"PKgraph",15,0
"frailtypack",51,0
"yacca",51,0
"mvsf",13,0
"SAFD",8,0
"clv",14,0
"inlinedocs",26,0
"BoSSA",6,0
"doMC",36,0
"kerfdr",62,0
"SGCS",62,0
"doBy",55,0
"gmaps",33,0
"interactivity",33,0
"wasim",55,0
"iterators",15,1
"mokken",25,0
"wgaim",46,0
"DAMisc",4,0
"qtlbim",7,0
"RGraphics",63,0
"financial",3,0
"TSdbi",9,0
"NISTnls",64,0
"automap",29,0
"backfitRichards",65,0
"micEconCES",37,0
"modTempEff",46,0
"NetIndices",6,0
"RGtk2DfEdit",19,0
"DesignPatterns",63,0
"treethresh",50,0
"filehashSQLite",63,0
"gld",36,0
"deSolve",35,0
"convexHaz",46,0
"scuba",9,0
"RcmdrPlugin.epack",43,0
"mixtools",34,0
"psychometric",43,1
"drc",3,0
"ncvreg",46,0
"HTMLUtils",34,0
"binMto",11,0
"fpc",37,0
"GGMselect",58,0
"ffmanova",47,0
"fUnitRoots",49,0
"PKgraph",23,0
"simPopulation",33,0
"lazy",34,0
"coarseDataTools",23,0
"gbs",1,0
"RSQLite",33,0
"portfolio",40,0
"ddesolve",56,0
"bayesSurv",11,0
"ProbForecastGOP",31,0
"ifs",54,0
"arules",23,0
"rootSolve",45,0
"rela",62,0
"fExoticOptions",65,0
"GDD",59,0
"EquiNorm",49,0
"MKLE",5,1
"pcse",27,0
"RLRsim",60,0
"ClinicalRobustPriors",59,0
"misc3d",14,1
"Multiclasstesting",59,0
"adabag",25,0
"alphahull",19,0
"TGUICore",33,0
"klaR",50,0
"RFLPtools",46,0
"sos",30,0
"sem",25,0
"TRAMPR",43,0
"spc",44,0
"NADA",35,0
"RPMG",44,0
"STAR",19,0
"NMMAPSlite",58,0
"tm.plugin.mail",35,0
"earth",43,1
"ppMeasures",62,0
"uncompress",3,0
"rlecuyer",41,1
"latticedl",3,0
"titan",56,0
"grplasso",40,0
"PBSadmb",62,0
"latticeExtra",58,0
"emplik2",31,0
"TShistQuote",40,0
"urn",31,0
"subselect",31,1
"gmp",14,0
"ResistorArray",7,0
"acepack",33,0
"geomapdata",61,0
"plugdensity",35,0
"CoCoGraph",15,0
"icomp",49,0
"tmvtnorm",4,0
"RxCEcolInf",61,0
"LiblineaR",4,0
"kzft",9,0
"reweight",33,0
"extRemes",35,0
"aod",65,0
"RNCBI",3,0
"partDSA",37,0
"endogMNP",48,0
"svSweave",14,0
"nortest",47,1
"KMsurv",8,0
"pwr",54,0
"phyloclim",64,0
"lancet.iraqmortality",58,0
"PKgraph",47,0
"latticedl",14,0
"gcolor",30,0
"parcor",15,0
"accuracy",48,0
"tourr",11,0
"analogue",3,0
"setRNG",26,0
"fRegression",25,0
"modeltools",65,0
"allelic",16,0
"DAAGxtras",57,0
"arulesNBMiner",57,0
"repolr",58,0
"fNonlinear",45,0
"wgaim",41,0
"NetCluster",65,0
"MuMIn",33,0
"mratios",8,0
"adk",55,0
"GeneF",9,0
"titan",58,0
"dummies",28,0
"sddpack",19,0
"kappalab",61,0
"mseq",27,0
"brew",23,1
"PhViD",14,0
"qAnalyst",33,0
"nice",54,0
"binom",61,0
"pooh",34,0
"lqa",58,0
"hsmm",9,0
"UScensus2000tract",25,0
"maticce",35,0
"pscl",48,0
"scuba",60,0
"MixSim",19,0
"reldist",27,0
"bibtex",8,0
"ddst",51,0
"infotheo",11,0
"SMVar",14,0
"afc",13,0
"RMTstat",61,0
"rPorta",63,0
"mixfdr",15,0
"RelativeRisk",44,0
"gcolor",15,0
"plugdensity",33,0
"rjags",56,0
"monmlp",54,0
"coxphf",19,0
"labstatR",25,0
"helloJavaWorld",4,0
"omd",50,0
"fingerprint",45,0
"boot",13,1
"limSolve",54,0
"mice",28,0
"catmap",43,0
"powerMediation",50,0
"Brobdingnag",34,0
"MLCM",60,0
"pcse",3,0
"RPMM",37,0
"SASPECT",63,0
"qtlbook",45,0
"VecStatGraphs3D",4,0
"strucchange",26,1
"HistData",45,0
"UScensus2000tract",61,0
"vmv",50,0
"ic.infer",40,0
"sensitivityPStrat",15,0
"eha",58,0
"ICE",3,0
"ssize.fdr",4,0
"Davies",49,0
"lattice",29,1
"depth",11,0
"spam",13,0
"accuracy",63,0
"calibrator",30,0
"degreenet",27,1
"sn",15,0
"FITSio",47,0
"GenKern",21,0
"pps",35,0
"RCurl",42,0
"fgui",57,0
"ghyp",47,0
"sda",44,0
"giRaph",49,0
"bild",50,0
"RUnit",62,0
"plsgenomics",16,0
"kml",54,0
"lavaan",29,0
"polySegratioMM",3,0
"FTICRMS",15,0
"waveband",9,0
"aster",48,0
"qlspack",14,0
"amba",43,0
"oblique.tree",40,0
"ads",64,0
"xtable",13,0
"unmarked",48,0
"rcdklibs",62,0
"AMORE",61,0
"R.filesets",27,0
"CAVIAR",15,0
"powell",31,0
"untb",47,0
"doMPI",50,0
"rgp",8,0
"FGN",28,0
"StatDA",29,0
"recommenderlab",11,0
"MAMA",27,0
"potts",14,0
"mlmmm",61,0
"fGarch",43,0
"dclone",43,0
"latticeExtra",63,1
"munfold",21,0
"nFactors",5,1
"fts",64,0
"cat",27,0
"ref",61,0
"anapuce",45,0
"polynom",4,0
"equivalence",13,0
"trust",33,0
"multisensi",40,0
"MIfuns",41,0
"shape",61,0
"TWIX",62,0
"BACCO",55,0
"FracSim",48,0
"SGP",55,0
"MMG",34,0
"RSurvey",19,0
"GRRGI",29,0
"outliers",14,0
"NCBI2R",19,0
"isdals",45,0
"MFDF",31,0
"cggd",11,0
"longitudinal",60,0
"intervals",29,0
"locfit",21,0
"lancet.iraqmortality",23,0
"doMPI",51,0
"RFA",25,0
"ash",64,0
"RcmdrPlugin.IPSUR",13,0
"quantchem",48,0
"wavethresh",14,0
"SlimPLS",26,0
"emu",64,0
"maptools",37,1
"pedigree",29,0
"biwt",43,0
"SV",13,0
"robustbase",6,1
"rsprng",4,0
"entropy",61,0
"pmml",59,0
"FAiR",11,0
"FieldSim",27,0
"jit",13,0
"inlinedocs",5,1
"imputeMDR",13,0
"edrGraphicalTools",7,0
"lancet.iraqmortality",37,0
"bit",63,1
"stab",56,0
"farmR",50,0
"rAverage",9,0
"sprint",40,0
"orloca",21,0
"rdetools",1,0
"dataframes2xls",58,0
"gamlss.add",64,0
"RFA",5,1
"aplpack",65,0
"wnominate",25,0
"gamlss.mx",8,0
"pls",45,0
"lmtest",6,1
"tourrGui",49,0
"extracat",28,0
"mlmmm",62,0
"EvalEst",9,0
"nonparaeff",27,0
"kinfit",59,0
"shapes",56,1
"modehunt",57,0
"soil.spec",3,0
"pedigreemm",19,0
"scuba",29,0
"TreeSim",11,0
"TWIX",26,0
"bqtl",65,0
"quadprog",27,1
"longRPart",54,0
"R2jags",61,0
"msProstate",4,0
"EMJumpDiffusion",63,0
"FAMT",16,0
"mspath",51,0
"FunNet",50,0
"spsurvey",30,0
"permtest",30,0
"icomp",7,0
"goalprog",59,0
"spBayes",56,0
"arrayMissPattern",50,0
"mrt",21,0
"playwith",41,1
"cumSeg",31,0
"mprobit",8,0
"DatABEL",50,0
"regsubseq",16,0
"gld",34,0
"StatDA",27,0
"odesolve",15,1
"FBN",3,0
"coxphw",13,0
"sensitivityPStrat",31,0
"profr",8,0
"ConvergenceConcepts",6,0
"mc2d",51,0
"ssize.fdr",58,0
"GLDEX",9,0
"similarityRichards",60,0
"BGSIMD",63,0
"psy",62,0
"MuMIn",43,0
"scatterplot3d",63,0
"Formula",43,1
"distrTEst",45,0
"spatialkernel",27,0
"Ryacas",29,0
"npmc",1,0
"vcd",26,1
"grade",47,0
"aCGH.Spline",3,0
"PSAgraphics",40,0
"CCMtools",51,0
"DOSim",30,0
"sisus",42,0
"fuzzyOP",49,0
"biglm",58,0
"gdata",58,0
"bootspecdens",47,0
"arrayImpute",58,0
"HSAUR2",64,0
"FAiR",57,0
"futile.options",49,0
"distrTeach",7,0
"boa",11,0
"monoProc",45,0
"TSdbi",13,0
"dpmixsim",59,0
"dismo",47,0
"mvngGrAd",65,0
"RobLoxBioC",42,0
"popbio",57,0
"copula",59,0
"BayesTree",47,0
"gcExplorer",4,0
"zipfR",60,0
"bigmemory",31,0
"sound",54,0
"MLEcens",4,0
"catnet",55,0
"sampling",54,0
"stam",5,1
"NMRS",51,0
"modehunt",59,0
"fuzzyOP",15,0
"Rcsdp",40,0
"missMDA",11,0
"bootspecdens",64,0
"FAiR",25,0
"tframePlus",35,0
"mmcm",64,0
"bayesm",14,0
"RGtk2Extras",43,0
"mixfdr",16,0
"ic.infer",42,0
"geosphere",42,0
"BLCOP",28,0
"contrast",44,0
"gpclib",45,0
"evir",30,0
"DiceEval",59,0
"randomSurvivalForest",35,0
"RJaCGH",64,0
"HMR",42,0
"deldir",7,0
"HapEstXXR",64,0
"qualV",61,0
"rpanel",1,0
"KMsurv",63,0
"ant",1,0
"tm.plugin.mail",48,0
"fArma",13,0
"iterators",49,1
"dynamicGraph",40,0
"tslars",21,0
"chplot",45,0
"maxstat",28,0
"isa2",47,0
"hier.part",45,0
"FitARMA",36,0
"RExcelInstaller",51,0
"dismo",34,0
"rEMM",54,0
"scout",42,0
"tm.plugin.mail",56,0
"nortest",1,1
"pixmap",7,0
"waved",46,0
"ic50",50,0
"adimpro",27,0
"geozoo",5,1
"EngrExpt",47,0
"infotheo",40,0
"eco",21,0
"ElectroGraph",7,0
"QuACN",62,0
"gamlss.tr",8,0
"SIS",5,0
"SpectralGEM",56,0
"phyloclim",49,0
"remix",65,0
"ddesolve",7,0
"sensR",9,0
"GenKern",62,0
"gamlss.dist",34,0
"pedantics",55,0
"CVThresh",42,0
"xlsxjars",14,0
"endogMNP",27,0
"ff",62,0
"RobRex",44,0
"psyphy",55,0
"emulator",49,0
"TSodbc",16,0
"trex",40,0
"CCA",42,0
"SQN",8,0
"JGR",46,1
"stratigraph",26,0
"gamlss.cens",8,0
"TRIANG",16,0
"pooh",43,0
"boa",29,0
"pcalg",7,0
"CORElearn",30,0
"operators",63,0
"fishmethods",45,0
"psy",11,0
"clv",56,0
"eigenmodel",33,0
"actuar",14,0
"beanplot",9,1
"MTSKNN",19,0
"HTMLUtils",62,0
"spgrass6",48,0
"nonparaeff",55,0
"gbs",35,0
"diveMove",6,0
"OrdFacReg",47,0
"SMCP",13,0
"svDialogs",55,0
"longRPart",64,0
"wvioplot",37,0
"wombsoft",60,0
"popbio",7,0
"colbycol",27,0
"mda",37,0
"randomSurvivalForest",13,0
"season",14,0
"futile.logger",5,1
"noverlap",11,0
"kknn",59,0
"onemap",5,1
"twslm",5,1
"nice",31,0
"nlme",25,1
"rAverage",54,0
"getopt",47,0
"trex",28,0
"AdMit",42,0
"helloJavaWorld",5,1
"mra",14,0
"Oarray",8,0
"Unicode",6,0
"siar",30,0
"longitudinalData",27,0
"ArDec",34,0
"pARccs",7,0
"seqRFLP",56,0
"bibtex",63,0
"chemometrics",30,0
"gamlss.add",54,0
"multilevel",42,0
"sBF",27,0
"zoeppritz",46,0
"intamap",6,0
"MNP",59,0
"hot",64,0
"crantastic",51,0
"MCMCglmm",59,0
"alr3",6,1
"haarfisz",42,0
"cgh",54,0
"omd",31,0
"poilog",62,0
"Fahrmeir",55,0
"dyad",41,0
"kin.cohort",15,0
"SimpleTable",23,0
"hierfstat",49,0
"sddpack",26,0
"HapEstXXR",55,0
"openintro",41,0
"pgirmess",15,0
"mutatr",7,0
"Runuran",23,0
"compHclust",13,0
